Unnamed: 0,Last modified: 2012-02-16,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
CCE-2601-3,"Auditing of ""File Share"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  File Share
CCE-2482-8,"Auditing of ""Filtering Platform Packet Drop"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Filtering Platform Packet Drop
CCE-2504-9,"Auditing of ""Filtering Platform Connection"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Filtering Platform Connection
CCE-2033-9,"Auditing of ""Other Object Access Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Other Object Access Events
CCE-2205-3,"Auditing of ""Sensitive Privilege Use"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Privilege Use /  Sensitive Privilege Use
CCE-2104-8,"Auditing of ""Non Sensitive Privilege Use"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Privilege Use /  Non Sensitive Privilege Use
CCE-2386-1,"Auditing of ""Other Privilege Use Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Privilege Use /  Other Privilege Use Events
CCE-2518-9,"Auditing of ""Process Termination"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  Process Termination
CCE-2522-1,"Auditing of ""DPAPI Activity"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  DPAPI Activity
CCE-2544-5,"Auditing of ""RPC Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  RPC Events
CCE-2002-4,"Auditing of ""Process Creation"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  Process Creation
CCE-2433-1,"Auditing of ""Audit Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Audit Policy Change
CCE-2566-8,"Auditing of ""Authentication Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Authentication Policy Change
CCE-2570-0,"Auditing of ""Authorization Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Authorization Policy Change
CCE-2464-6,"Auditing of ""MPSSVC Rule-Level Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  MPSSVC Rule-Level Policy Change
CCE-2614-6,"Auditing of ""Filtering Platform Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Filtering Platform Policy Change
CCE-2385-3,"Auditing of ""Other Policy Change Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Other Policy Change Events
CCE-2394-5,"Auditing of ""User Account Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  User Account Management
CCE-2288-9,"Auditing of ""Computer Account Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Computer Account Management
CCE-2443-0,"Auditing of ""Security Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Security Group Management
CCE-1642-8,"Auditing of ""Distribution Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Distribution Group Management
CCE-2468-7,"Auditing of ""Application Group Management"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Application Group Management
CCE-2485-1,"Auditing of ""Other Account Management Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Other Account Management Events
CCE-2367-1,"Auditing of ""Directory Service Access"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Access
CCE-2635-1,"Auditing of ""Directory Service Changes"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Changes
CCE-2534-6,"Auditing of ""Directory Service Replication"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Replication
CCE-2556-9,"Auditing of ""Detailed Directory Service Replication"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Detailed Directory Service Replication
CCE-2586-6,"Auditing of ""Kerberos Authentication Service"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Kerberos Authentication Service
CCE-2463-8,"Auditing of ""  Credential Validation"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Credential Validation
CCE-2405-9,"Auditing of ""Kerberos Service Ticket Operations"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Kerberos Service Ticket Operations
CCE-1678-2,"Auditing of ""Other Account Logon Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Other Account Logon Events
CCE-2545-2,"Auditing of ""Security System Extension"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,System /  Security System Extension
CCE-2440-6,"Auditing of ""System Integrity"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,System /  System Integrity
CCE-2351-5,"Auditing of ""IPsec Driver"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,System /  IPsec Driver
CCE-2193-1,"Auditing of ""Other System Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,System /  Other System Events
CCE-2448-9,"Auditing of ""Security State Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,System /  Security State Change
CCE-2470-3,"Auditing of ""Logon"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Logon
CCE-2616-1,"Auditing of ""Logoff"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Logoff
CCE-1889-5,"Auditing of ""Account Lockout"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Account Lockout
CCE-2409-1,"Auditing of ""IPsec Main Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  IPsec Main Mode
CCE-2536-1,"Auditing of ""IPsec Quick Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  IPsec Quick Mode
CCE-2267-3,"Auditing of ""IPsec Extended Mode"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  IPsec Extended Mode
CCE-2558-5,"Auditing of ""Special Logon"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Special Logon
CCE-1968-7,"Auditing of ""Other Logon/Logoff Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Other Logon/Logoff Events
CCE-2575-9,"Auditing of ""Network Policy Server"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Logon/Logoff /  Network Policy Server
CCE-2488-5,"Auditing of ""File System"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  File System
CCE-2505-6,"Auditing of ""Registry"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Registry
CCE-2195-6,"Auditing of ""Kernel Object"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Kernel Object
CCE-1961-2,"Auditing of ""SAM"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  SAM
CCE-2358-0,"Auditing of ""Certification Services"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Certification Services
CCE-2622-9,"Auditing of ""Application Generated"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Application Generated
CCE-2503-1,"Auditing of ""Handle Manipulation"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Handle Manipulation
CCE-2402-6,"Auditing of ""File Share"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  File Share
CCE-2292-1,"Auditing of ""Filtering Platform Packet Drop"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Filtering Platform Packet Drop
CCE-2437-2,"Auditing of ""Filtering Platform Connection"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Filtering Platform Connection
CCE-2583-3,"Auditing of ""Other Object Access Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Object Access /  Other Object Access Events
CCE-2349-9,"Auditing of ""Sensitive Privilege Use"" events on failure should be enabled or disabled as appropriate.",enabled/disabled,(1) via auditpol,,Privilege Use /  Sensitive Privilege Use
CCE-2605-4,"Auditing of ""Non Sensitive Privilege Use"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Privilege Use /  Non Sensitive Privilege Use
CCE-2371-3,"Auditing of ""Other Privilege Use Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Privilege Use /  Other Privilege Use Events
CCE-2389-5,"Auditing of ""Process Termination"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  Process Termination
CCE-2604-7,"Auditing of ""DPAPI Activity"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  DPAPI Activity
CCE-2498-4,"Auditing of ""RPC Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  RPC Events
CCE-2375-4,"Auditing of ""Process Creation"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Detailed Tracking /  Process Creation
CCE-2269-9,"Auditing of ""Audit Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Audit Policy Change
CCE-2151-9,"Auditing of ""Authentication Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Authentication Policy Change
CCE-2459-6,"Auditing of ""Authorization Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Authorization Policy Change
CCE-2353-1,"Auditing of ""MPSSVC Rule-Level Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  MPSSVC Rule-Level Policy Change
CCE-2490-1,"Auditing of ""Filtering Platform Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Filtering Platform Policy Change
CCE-1759-0,"Auditing of ""Other Policy Change Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Policy Change /  Other Policy Change Events
CCE-2411-7,"Auditing of ""User Account Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  User Account Management
CCE-2415-8,"Auditing of ""Computer Account Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Computer Account Management
CCE-2560-1,"Auditing of ""Security Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Security Group Management
CCE-2273-1,"Auditing of ""Distribution Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Distribution Group Management
CCE-2542-9,"Auditing of ""Application Group Management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Application Group Management
CCE-2062-8,"Auditing of ""Other Account Management Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Management /  Other Account Management Events
CCE-1926-5,"Auditing of ""Directory Service Access"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Access
CCE-2445-5,"Auditing of ""Directory Service Changes"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Changes
CCE-1718-6,"Auditing of ""Directory Service Replication"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Directory Service Replication
CCE-2489-3,"Auditing of ""Detailed Directory Service Replication"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,DS Access /  Detailed Directory Service Replication
CCE-2511-4,"Auditing of ""Kerberos Authentication Service"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Kerberos Authentication Service
CCE-2516-3,"Auditing of ""  Credential Validation"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Credential Validation
CCE-2291-3,"Auditing of ""Kerberos Service Ticket Operations"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Kerberos Service Ticket Operations
CCE-2564-3,"Auditing of ""Other Account Logon Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,Account Logon /  Other Account Logon Events
CCE-2251-7,"Auditing of ""Audit account logon events"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account logon events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account logon events
CCE-2211-1,"Auditing of ""Audit account management"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account management  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account management
CCE-2215-2,"Auditing of ""Audit directory service access"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit directory service access  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit directory service access
CCE-2242-6,"Auditing of ""Audit logon events"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit logon events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit logon events
CCE-2136-0,"Auditing of ""Audit object access"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit object access  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit object access
CCE-2268-1,"Auditing of ""Audit policy change"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit policy change  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit policy change
CCE-2035-4,"Auditing of ""Audit privilege use"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit privilege use  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit privilege use
CCE-2295-4,"Auditing of ""Audit process tracking"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit process tracking (2) Audit Policy security settings are not registry keys. ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit process tracking
CCE-1837-4,"Auditing of ""Audit system events"" events on sucess should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit system events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit system events
CCE-1779-8,"Auditing of ""Audit account logon events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account logon events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account logon events
CCE-2538-7,"Auditing of ""Audit account management"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account management  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit account management
CCE-2582-5,"Auditing of ""Audit directory service access"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit directory service access  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit directory service access
CCE-2574-2,"Auditing of ""Audit logon events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit logon events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit logon events
CCE-2217-8,"Auditing of ""Audit object access"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit object access  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit object access
CCE-2512-2,"Auditing of ""Audit policy change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit policy change  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit policy change
CCE-2265-7,"Auditing of ""Audit privilege use"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit privilege use  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit privilege use
CCE-1895-2,"Auditing of ""Audit process tracking"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit process tracking ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit process tracking
CCE-1939-8,"Auditing of ""Audit system events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit system events  ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/Audit Policy/Audit system events
CCE-2026-3,"The ""Access credential Manager as a trusted caller"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Access credential Manager as a trusted caller,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Access credential Manager as a trusted caller
CCE-2075-0,"The ""Access this computer from the network (SeNetworkLogonRight)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Access this computer from the network (SeNetworkLogonRight),,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Access this computer from the network (SeNetworkLogonRight)
CCE-2079-2,"The ""Act as part of the operating system (SeTcbPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Act as part of the operating system (SeTcbPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Act as part of the operating system (SeTcbPrivilege)
CCE-2246-7,"The ""Add workstations to domain"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Add workstations to domain ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Add workstations to domain
CCE-2004-0,"The ""Adjust memory quotas for a process (SeIncreaseQuotaPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Adjust memory quotas for a process (SeIncreaseQuotaPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Adjust memory quotas for a process (SeIncreaseQuotaPrivilege)
CCE-2286-3,"The ""Allow log on locally"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Allow log on locally ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Allow log on locally
CCE-2308-5,"The ""Allow log on through Terminal Services (SeRemoteInteractiveLogonRight)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Allow log on through Terminal Services (SeRemoteInteractiveLogonRight) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Allow log on through Terminal Services (SeRemoteInteractiveLogonRight)
CCE-1321-9,"The ""Back up files and directories (SeBackupPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Back up files and directories (SeBackupPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Back up files and directories (SeBackupPrivilege)
CCE-2285-5,"The ""Bypass traverse checking (SeChangeNotifyPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Bypass traverse checking (SeChangeNotifyPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Bypass traverse checking (SeChangeNotifyPrivilege)
CCE-2290-5,"The ""Change the system time (SeSystemTimePrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Change the system time (SeSystemTimePrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Change the system time (SeSystemTimePrivilege)
CCE-2171-7,"The ""Change the time zone"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Change the time zone ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Change the time zone
CCE-1328-4,"The ""Create a pagefile (SeCreatePagefilePrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create a pagefile (SeCreatePagefilePrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create a pagefile (SeCreatePagefilePrivilege)
CCE-1491-0,"The ""Create a token object (SeCreateTokenPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create a token object (SeCreateTokenPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create a token object (SeCreateTokenPrivilege)
CCE-2226-9,"The ""Create global objects (SeCreateGlobalPrivilege)"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create global objects (SeCreateGlobalPrivilege) ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create global objects (SeCreateGlobalPrivilege)
CCE-1341-7,"The ""Create permanent shared objects"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create permanent shared objects ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create permanent shared objects
CCE-2305-1,"The ""Create symbolic links"" setting should be configured correctly.",,(1) Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create symbolic links ,,Computer Configuration/Windows Settings/Security Settings/Local Policies/User Rights Assignment/Create symbolic links
